clusID,sersicn,ID
4465008,0.626,4655347
4465008,0.648,4655348
4465008,1.521,4655349
4465008,1.26,4655350
4465008,0.922,4655352
4465008,0.706,4655353
4465008,0.604,4655359
4465008,1.136,4655360
4465008,1.192,4655361
4465008,0.866,4655363
4465008,1.741,4655365
4465008,1.263,4655367
4465008,0.799,4655369
4465008,0.992,4655370
4465008,1.995,4655372
4465008,1.33,4655373
4465008,1.406,4655374
4465008,1.015,4655377
4465008,-9.0,4655383
4465008,0.744,4655385
4465008,1.362,4655387
4465008,-9.0,4655388
4465008,1.101,4655394
4465008,1.335,4655399
4465008,0.525,4655400
4465008,1.092,4655402
4465008,1.257,4655408
4465008,1.459,4655409
4465008,1.151,4655410
4465008,0.428,4655412
4465008,1.21,4655413
4465008,0.91,4655416
4465008,0.6,4655417
4465008,0.431,4655426
4465008,1.234,4655428
4465008,0.445,4655439
4465008,1.333,4655440
4465008,1.23,4655443
4465008,1.47,4655445
4465008,1.073,4655446
4465008,0.958,4655449
4465008,0.906,4655450
4465008,1.118,4655453
4465008,1.087,4655454
4465008,0.546,4655456
4465008,1.055,4655457
4465008,1.312,4655460
4465008,1.48,4655461
4465008,1.264,4655464
4465008,1.264,4655472
4465008,0.913,4655479
4465008,1.19,4655481
4465020,0.899,4655540
4465020,2.664,4655555
4465020,0.797,4655560
4465020,1.07,4655561
4465020,1.133,4655573
4465020,-9.0,4655576
4465020,0.345,4655578
4465020,-9.0,4655582
4465020,0.663,4655586
4465020,0.975,4655587
4465020,0.692,4655589
4465020,1.06,4655591
4465020,-9.0,4655592
4465020,-9.0,4655593
4465020,1.018,4655595
4465020,1.254,4655600
4465020,0.958,4655604
4465020,0.737,4655608
4465020,1.361,4655609
4465020,1.033,4655612
4465020,1.067,4655614
4465020,0.993,4655615
4465020,1.388,4655616
4465020,0.979,4655617
4465020,0.709,4655618
4465020,0.549,4655619
4465020,0.956,4655621
4465020,0.847,4655622
4465020,0.344,4655624
4465020,1.159,4655626
4465020,0.843,4655632
4465020,1.495,4655636
4465020,1.542,4655641
4465020,-9.0,4655645
4465020,1.553,4655648
4465020,1.755,4655652
4465020,1.071,4655653
4465020,0.786,4655654
4465020,1.078,4655655
4465020,0.642,4655656
4465020,0.744,4655665
4465020,0.878,4655667
4465020,0.708,4655668
4465020,1.262,4655675
4465020,1.499,4655676
4465020,1.698,4655677
4465020,0.564,4655679
4465020,2.113,4655682
4465020,0.491,4655688
4465020,1.021,4655702
4465020,1.373,4655713
4465020,1.07,4655720
4465020,0.735,4655723
4465020,1.236,4655724
4465020,1.322,4655731
4465020,1.349,4655745
4465020,1.172,4655752
4465020,1.212,4655753
4465020,0.391,4655789
4465020,0.418,4655793
4465020,1.108,4655812
4477204,0.677,4668759
4477204,4.652,4668760
4477204,0.85,4668761
4477204,1.375,4668762
4477204,1.545,4668764
4477204,1.484,4668768
4477204,0.725,4668770
4477204,1.254,4668772
4477204,0.9,4668773
4477204,0.829,4668774
4477204,0.894,4668775
4477204,0.999,4668776
4477204,1.378,4668784
4477204,1.094,4668785
4477204,0.988,4668791
4477204,1.238,4668792
4477204,-9.0,4668795
4477204,1.209,4668796
4477204,1.222,4668805
4477204,0.65,4668811
4477204,0.708,4668815
4477204,0.892,4668828
4481843,0.968,4673793
4481843,1.148,4673796
4481843,0.648,4673798
4481843,3.115,4673799
4481843,1.217,4673801
4481843,0.87,4673802
4481843,1.088,4673807
4481843,0.742,4673809
4481843,1.138,4673812
4481843,1.159,4673813
4481843,1.086,4673814
4481843,0.453,4673816
4481843,1.269,4673818
4481843,-9.0,4673819
4481843,1.451,4673820
4481843,0.459,4673822
4481843,1.352,4673823
4481843,1.143,4673828
4481843,1.3,4673829
4481843,0.893,4673834
4481843,0.668,4673840
4481843,1.417,4673842
4481843,1.231,4673844
4481843,1.54,4673848
4481843,1.105,4673855
4481843,1.116,4673858
4481843,0.537,4673861
4481843,1.248,4673862
4481843,1.562,4673863
4481843,0.879,4673868
4481843,0.998,4673872
4481843,0.621,4673883
4481851,-9.0,4673925
4481851,0.7,4673926
4481851,6.29,4673933
4481851,1.704,4673936
4481851,1.313,4673937
4481851,3.98,4673939
4481851,0.508,4673941
4481851,0.94,4673942
4481851,1.044,4673947
4481851,0.722,4673949
4481851,1.279,4673951
4481851,0.627,4673954
4481851,0.822,4673956
4481851,1.266,4673958
4481851,1.266,4673959
4481851,1.308,4673962
4481851,1.347,4673965
4481851,1.141,4673970
4481851,0.88,4673971
4481851,1.55,4673981
4481851,1.042,4673982
4481851,1.257,4673984
4481851,0.779,4673985
4481851,1.214,4673989
4481851,1.153,4673993
4481851,0.99,4673994
4481851,0.82,4674002
4481851,0.941,4674009
4481851,0.653,4674010
4481851,1.196,4674011
4481851,-9.0,4674013
4481851,1.008,4674015
4481851,0.971,4674017
4481851,0.831,4674020
4481851,1.664,4674025
4481851,0.802,4674032
4481851,1.289,4674035
4481851,0.808,4674051
4481851,0.967,4674056
4481851,1.417,4674092
4549606,0.475,4744535
4549606,0.68,4744542
4549606,1.235,4744544
4549606,0.493,4744547
4549606,0.929,4744548
4549606,2.734,4744551
4549606,1.361,4744556
4549606,1.755,4744559
4549606,0.939,4744560
4549606,0.98,4744561
4549606,0.837,4744562
4549606,0.973,4744563
4549606,1.25,4744565
4549606,1.323,4744568
4549606,0.767,4744570
4549606,1.483,4744573
4549606,0.895,4744576
4549606,0.921,4744577
4549606,1.06,4744579
4549606,0.647,4744580
4549606,0.837,4744583
4549606,0.772,4744587
4549606,0.845,4744591
4549606,1.267,4744597
4549606,0.866,4744599
4549606,1.298,4744600
4549606,1.318,4744601
4549606,1.36,4744603
4549606,1.334,4744613
4549606,1.018,4744622
4549606,1.38,4744628
4549606,0.632,4744630
4549606,0.79,4744633
4549606,0.636,4744636
4549606,0.608,4744638
4549606,1.433,4744647
4549606,1.432,4744653
4549606,0.715,4744657
4549606,2.424,4744660
4549606,0.797,4744667
4549606,0.992,4744668
4549606,2.594,4744680
4549606,1.296,4744701
4560890,1.009,4756599
4560890,1.009,4756601
4560890,-9.0,4756605
4560890,0.647,4756606
4560890,1.744,4756608
4560890,1.092,4756609
4560890,1.274,4756611
4560890,0.887,4756613
4560890,0.96,4756615
4560890,1.002,4756617
4560890,0.918,4756621
4560890,0.658,4756625
4560890,0.585,4756626
4560890,0.96,4756633
4560890,1.078,4756638
4560890,1.854,4756640
4560890,0.878,4756641
4560890,0.603,4756645
4560890,-9.0,4756648
4560890,1.365,4756649
4560890,0.732,4756651
4560890,1.522,4756656
4560890,1.071,4756660
4560890,0.847,4756661
4560890,1.682,4756663
4560890,1.069,4756665
4560890,0.615,4756666
4560890,1.363,4756673
4560890,0.957,4756676
4560890,1.157,4756679
4560890,1.004,4756680
4560890,1.183,4756682
4560890,1.298,4756686
4560890,1.183,4756688
4560890,0.778,4756693
4560890,0.876,4756711
4560890,0.727,4756712
4617549,0.92,4815991
4617549,0.982,4815993
4617549,0.806,4815994
4617549,1.055,4815995
4617549,0.946,4815996
4617549,0.853,4815999
4617549,1.844,4816000
4617549,1.021,4816005
4617549,0.735,4816008
4617549,1.004,4816009
4617549,1.831,4816010
4617549,0.798,4816011
4617549,0.898,4816013
4617549,0.804,4816015
4617549,1.35,4816017
4617549,0.886,4816018
4617549,1.286,4816020
4617549,0.654,4816023
4617549,0.877,4816024
4617549,1.043,4816025
4617549,0.715,4816029
4617549,0.865,4816030
4617549,0.901,4816031
4617549,-9.0,4816034
4617549,-9.0,4816037
4617549,1.454,4816038
4617549,1.382,4816042
4617549,1.219,4816053
4617549,0.573,4816054
4617549,1.698,4816065
4617549,1.032,4816076
4622511,0.979,4821356
4622511,1.068,4821362
4622511,1.236,4821371
4622511,0.82,4821372
4622511,0.572,4821373
4622511,1.054,4821374
4622511,1.061,4821377
4622511,1.02,4821378
4622511,0.943,4821379
4622511,1.501,4821387
4622511,0.889,4821390
4622511,0.5,4821391
4622511,1.077,4821393
4622511,1.072,4821396
4622511,1.007,4821403
4622511,0.866,4821406
4622511,0.915,4821407
4622511,1.179,4821408
4622511,0.856,4821409
4622511,0.964,4821414
4622511,0.678,4821415
4622511,1.029,4821419
4622511,1.166,4821425
4622511,1.542,4821429
4622511,0.918,4821430
4622511,1.387,4821431
4622511,0.969,4821432
4622511,1.156,4821433
4622511,-9.0,4821434
4622511,1.061,4821435
4622511,1.112,4821440
4622511,0.776,4821441
4622511,0.927,4821445
4622511,1.138,4821448
4622511,0.436,4821450
4622511,1.109,4821454
4622511,1.341,4821455
4622511,0.81,4821456
4622511,-9.0,4821458
4622511,0.959,4821459
4622511,0.882,4821464
4622511,1.044,4821466
4622511,1.391,4821468
4622511,0.421,4821472
4622511,0.9,4821475
4622511,1.393,4821476
4622511,-9.0,4821479
4622511,1.423,4821481
4622511,1.549,4821488
4622511,1.116,4821489
4622511,1.384,4821491
4622511,1.142,4821495
4622511,1.021,4821497
4622511,1.102,4821498
4622511,0.886,4821499
4622511,0.64,4821503
4622511,0.984,4821506
4622511,0.381,4821508
4622511,1.247,4821516
4622511,0.8,4821522
4622511,0.934,4821526
4622511,1.25,4821532
4622511,0.612,4821534
4622511,0.871,4821536
4622511,0.928,4821540
4622511,0.853,4821550
4622511,0.769,4821555
4622511,0.873,4821560
4622511,0.564,4821564
4622511,1.093,4821573
4622511,1.095,4821577
4622511,1.376,4821586
4622511,1.04,4821588
4622511,0.989,4821597
4622511,1.094,4821605
4622511,-9.0,4821629
4622511,0.866,4821634
4622511,0.95,4821643
4658833,1.22,4859475
4658833,2.36,4859478
4658833,1.006,4859479
4658833,1.247,4859481
4658833,7.27,4859483
4658833,0.627,4859486
4658833,1.151,4859494
4658833,0.951,4859496
4658833,0.943,4859497
4658833,0.731,4859499
4658833,0.696,4859500
4658833,0.717,4859501
4658833,1.153,4859502
4658833,1.608,4859504
4658833,0.88,4859508
4658833,1.53,4859511
4658833,1.144,4859514
4658833,1.475,4859515
4658833,1.581,4859519
4658833,0.914,4859521
4658833,0.714,4859523
4658833,1.53,4859524
4658833,1.53,4859528
4658833,0.828,4859529
4658833,1.03,4859530
4658833,1.33,4859533
4658833,0.921,4859542
4658833,0.686,4859544
4658833,0.532,4859547
4658833,1.292,4859549
4658833,-9.0,4859561
4658833,1.015,4859571
4658833,0.731,4859573
4658833,1.14,4859602
4658856,1.384,4859643
4658856,0.86,4859646
4658856,1.098,4859647
4658856,0.815,4859649
4658856,1.16,4859650
4658856,1.306,4859651
4658856,0.883,4859657
4658856,1.159,4859659
4658856,0.477,4859662
4658856,1.324,4859666
4658856,1.015,4859667
4658856,1.19,4859668
4658856,1.047,4859672
4658856,1.297,4859675
4658856,0.756,4859678
4658856,1.164,4859680
4658856,1.105,4859682
4658856,0.926,4859683
4658856,1.333,4859684
4658856,0.422,4859686
4658856,1.035,4859691
4658856,1.574,4859705
4658856,1.357,4859718
4714730,2.053,4917995
4714730,0.351,4918001
4714730,0.678,4918003
4714730,1.566,4918006
4714730,1.091,4918011
4714730,1.453,4918013
4714730,0.87,4918014
4714730,0.672,4918019
4714730,1.315,4918020
4714730,-9.0,4918021
4714730,1.085,4918022
4714730,1.221,4918023
4714730,0.524,4918027
4714730,1.123,4918029
4714730,-9.0,4918031
4714730,0.904,4918032
4714730,0.562,4918037
4714730,0.47,4918038
4714730,0.984,4918039
4714730,0.596,4918040
4714730,1.483,4918041
4714730,-9.0,4918043
4714730,0.491,4918046
4714730,1.43,4918047
4714730,1.332,4918051
4714730,1.365,4918052
4714730,0.8,4918053
4714730,0.989,4918066
4714730,1.187,4918074
4714730,1.187,4918075
4714730,1.445,4918077
4714730,0.655,4918079
4714730,0.503,4918085
4714730,1.202,4918086
4714730,1.004,4918093
4714730,0.934,4918102
4714730,0.935,4918107
4714730,0.944,4918112
4714730,0.665,4918124
4714730,1.049,4918137
4714730,1.075,4918144
4827650,2.377,5036330
4827650,8.88,5036337
4827650,0.648,5036343
4827650,2.494,5036347
4827650,0.741,5036349
4827650,1.372,5036352
4827650,1.542,5036353
4827650,1.068,5036356
4827650,1.197,5036358
4827650,0.567,5036359
4827650,1.717,5036364
4827650,1.578,5036369
4827650,0.846,5036371
4827650,0.715,5036372
4827650,1.109,5036373
4827650,0.779,5036374
4827650,1.517,5036375
4827650,1.17,5036376
4827650,0.537,5036378
4827650,0.989,5036380
4827650,0.98,5036381
4827650,1.125,5036385
4827650,-9.0,5036389
4827650,0.96,5036390
4827650,0.902,5036393
4827650,0.704,5036394
4827650,1.126,5036400
4827650,0.885,5036401
4827650,0.99,5036403
4827650,-9.0,5036404
4827650,1.139,5036407
4827650,1.07,5036408
4827650,0.794,5036409
4827650,-9.0,5036412
4827650,0.604,5036415
4827650,0.769,5036416
4827650,1.169,5036422
4827650,0.301,5036428
4827650,0.754,5036429
4827650,0.621,5036431
4827650,1.132,5036444
4827650,0.7,5036446
4827650,0.498,5036450
4827650,0.996,5036452
4827650,1.12,5036453
4827650,0.984,5036460
4827650,1.259,5036463
4827650,1.619,5036464
4827650,0.554,5036465
4827650,1.955,5036467
4827650,1.548,5036471
4827650,0.784,5036472
4827650,0.905,5036473
4827650,1.175,5036475
4827650,1.041,5036480
4827650,1.054,5036482
4827650,0.936,5036491
4827650,0.944,5036494
4827650,0.559,5036499
4827650,1.39,5036501
4827650,1.02,5036502
4827650,0.958,5036503
4827650,0.832,5036508
4827650,1.106,5036511
4827650,1.067,5036515
4827650,1.262,5036516
4827650,0.89,5036525
4827650,0.374,5036539
4827650,1.063,5036542
4827650,0.727,5036545
4827650,0.855,5036547
4827650,-9.0,5036562
4827650,0.47,5036567
4827650,0.988,5036571
4827650,0.911,5036580
4827650,0.652,5036591
4827650,0.752,5036602
4827650,0.832,5036618
4838809,0.421,5048521
4838809,2.068,5048522
4838809,0.985,5048523
4838809,1.216,5048524
4838809,0.905,5048527
4838809,0.821,5048528
4838809,1.129,5048529
4838809,1.198,5048533
4838809,0.703,5048534
4838809,0.642,5048535
4838809,1.272,5048539
4838809,2.098,5048545
4838809,1.241,5048555
4838809,0.594,5048567
4838809,3.602,5048574
4838809,0.974,5048578
4838809,1.355,5048580
4838809,1.421,5048581
4838809,0.363,5048583
4838809,0.485,5048585
4838809,1.107,5048589
4838809,1.009,5048593
4838809,1.259,5048600
4838809,0.7,5048604
4838809,1.672,5048612
4838809,0.697,5048613
4838809,1.39,5048616
4838809,0.816,5048617
4838809,1.091,5048622
4838809,1.133,5048629
4838809,1.013,5048632
4899516,2.773,5112060
4899516,1.088,5112061
4899516,0.929,5112066
4899516,1.969,5112067
4899516,1.461,5112070
4899516,-9.0,5112073
4899516,0.638,5112074
4899516,0.663,5112076
4899516,0.961,5112080
4899516,1.314,5112081
4899516,-9.0,5112084
4899516,1.34,5112085
4899516,1.046,5112086
4899516,0.919,5112087
4899516,1.114,5112090
4899516,0.705,5112093
4899516,0.733,5112101
4899516,0.959,5112103
4899516,1.049,5112113
4899516,0.778,5112118
4899516,-9.0,5112121
4899516,-9.0,5112127
4899516,1.144,5112134
4899516,0.567,5112144
4899516,1.221,5112150
4899516,0.93,5112152
4901245,4.184,5114047
4901245,0.914,5114050
4901245,0.941,5114055
4901245,1.552,5114059
4901245,0.842,5114060
4901245,0.926,5114064
4901245,1.111,5114067
4901245,0.577,5114069
4901245,1.036,5114070
4901245,0.874,5114071
4901245,0.951,5114072
4901245,1.414,5114077
4901245,0.685,5114078
4901245,0.87,5114080
4901245,0.956,5114081
4901245,1.086,5114082
4901245,1.145,5114085
4901245,1.328,5114087
4901245,1.349,5114092
4901245,0.881,5114100
4901245,1.061,5114120
4901245,1.463,5114130
4901245,1.9,5114132
4901245,1.081,5114135
4901245,0.702,5114148
4901245,2.053,5114151
4901245,0.883,5114155
4901245,0.466,5114159
4901245,0.699,5114164
4901245,1.724,5114165
4901245,1.006,5114171
4901245,1.16,5114186
4921745,2.89,5135337
4921745,0.616,5135339
4921745,0.64,5135340
4921745,-9.0,5135342
4921745,0.958,5135344
4921745,0.442,5135347
4921745,0.504,5135348
4921745,1.463,5135350
4921745,0.823,5135356
4921745,0.683,5135357
4921745,1.642,5135361
4921745,0.87,5135362
4921745,0.981,5135363
4921745,1.035,5135365
4921745,1.317,5135367
4921745,1.187,5135368
4921745,0.923,5135369
4921745,0.984,5135372
4921745,1.14,5135375
4921745,0.687,5135377
4921745,1.105,5135379
4921745,1.493,5135380
4921745,1.826,5135382
4921745,0.853,5135385
4921745,1.669,5135402
4921745,1.376,5135417
4921745,0.927,5135419
4921745,1.378,5135425
4921745,0.789,5135431
4921745,0.515,5135433
4921745,1.222,5135441
4966761,1.4,5182342
4966761,5.41,5182344
4966761,1.024,5182350
4966761,1.139,5182356
4966761,0.427,5182358
4966761,0.983,5182362
4966761,1.376,5182365
4966761,1.421,5182367
4966761,0.651,5182368
4966761,0.672,5182371
4966761,0.97,5182375
4966761,0.79,5182377
4966761,0.79,5182378
4966761,1.061,5182380
4966761,0.829,5182385
4966761,1.257,5182388
4966761,0.805,5182389
4966761,-9.0,5182390
4966761,1.193,5182391
4966761,1.015,5182397
4966761,0.658,5182398
4966761,0.877,5182401
4966761,0.999,5182402
4966761,1.163,5182403
4966761,1.21,5182405
4966761,1.356,5182410
4966761,0.775,5182411
4966761,1.37,5182412
4966761,1.1,5182419
4966761,0.831,5182420
4966761,1.036,5182422
4966761,0.99,5182423
4966761,0.989,5182431
4966761,-9.0,5182439
4966761,0.524,5182440
4966761,0.91,5182444
4966761,-9.0,5182446
4966761,1.35,5182447
4966761,2.064,5182452
4966761,1.304,5182475
4966761,0.95,5182481
4966761,1.07,5182493
4966761,1.923,5182497
4966761,0.758,5182498
4966761,1.415,5182505
4966761,0.873,5182513
4966761,1.214,5182521
4968706,2.256,5184484
4968706,3.297,5184493
4968706,0.852,5184496
4968706,1.201,5184500
4968706,0.686,5184501
4968706,1.258,5184502
4968706,2.447,5184503
4968706,1.023,5184505
4968706,0.77,5184506
4968706,1.427,5184508
4968706,1.334,5184513
4968706,0.418,5184514
4968706,1.029,5184515
4968706,1.062,5184518
4968706,1.258,5184523
4968706,1.352,5184531
4968706,1.029,5184532
4968706,0.907,5184534
4968706,1.268,5184535
4968706,1.877,5184536
4968706,1.066,5184538
4968706,1.264,5184539
4968706,0.838,5184542
4968706,1.018,5184547
4968706,0.973,5184549
4968706,0.358,5184552
4968706,1.563,5184554
4968706,1.03,5184555
4968706,0.902,5184556
4968706,1.321,5184557
4968706,1.125,5184558
4968706,1.311,5184561
4968706,1.432,5184566
4968706,1.348,5184568
4968706,0.965,5184570
4968706,1.618,5184573
4968706,1.022,5184582
4968706,0.582,5184583
4968706,0.867,5184584
4968706,0.705,5184603
4968706,1.094,5184609
5011121,1.274,5229239
5011121,5.004,5229241
5011121,0.637,5229243
5011121,0.637,5229254
5011121,-9.0,5229256
5011121,1.028,5229258
5011121,1.471,5229259
5011121,1.105,5229261
5011121,1.105,5229265
5011121,0.922,5229268
5011121,1.142,5229269
5011121,1.218,5229271
5011121,1.285,5229272
5011121,1.224,5229275
5011121,0.625,5229276
5011121,0.911,5229277
5011121,1.912,5229278
5011121,1.083,5229279
5011121,1.529,5229281
5011121,1.169,5229282
5011121,1.038,5229283
5011121,0.494,5229284
5011121,1.132,5229285
5011121,1.399,5229286
5011121,1.443,5229288
5011121,0.308,5229289
5011121,0.591,5229290
5011121,0.709,5229291
5011121,1.015,5229295
5011121,-9.0,5229298
5011121,0.659,5229303
5011121,1.187,5229305
5011121,1.162,5229306
5011121,0.734,5229308
5011121,-9.0,5229313
5011121,0.98,5229317
5011121,0.727,5229319
5011121,0.88,5229321
5011121,0.933,5229322
5011121,0.871,5229323
5011121,-9.0,5229324
5011121,0.513,5229325
5011121,0.865,5229328
5011121,0.419,5229329
5011121,1.606,5229330
5011121,1.451,5229331
5011121,0.942,5229341
5011121,0.593,5229342
5011121,0.993,5229343
5011121,0.85,5229347
5011121,1.066,5229348
5011121,1.319,5229349
5011121,1.203,5229350
5011121,1.152,5229351
5011121,1.006,5229353
5011121,0.976,5229356
5011121,0.574,5229359
5011121,0.765,5229360
5011121,0.713,5229361
5011121,1.088,5229364
5011121,0.88,5229367
5011121,0.857,5229368
5011121,0.604,5229370
5011121,1.167,5229371
5011121,1.23,5229378
5011121,0.768,5229381
5011121,1.135,5229383
5011121,1.239,5229397
5011121,0.862,5229398
5011121,1.081,5229403
5011121,0.825,5229407
5011121,0.822,5229413
5011121,0.648,5229418
5011121,-9.0,5229421
5011121,1.218,5229425
5011121,0.757,5229434
5011121,-9.0,5229439
5011121,1.124,5229443
5011121,0.857,5229445
5011121,1.12,5229470
5011121,1.445,5229476
5011121,0.989,5229483
5011121,0.437,5229487
5011121,1.125,5229488
5011121,0.89,5229492
5011121,1.191,5229496
5011121,2.012,5229499
5011121,1.776,5229502
5011121,0.961,5229504
5011121,1.553,5229516
5011121,1.166,5229520
5011121,0.819,5229534
5011121,0.596,5229538
5011121,1.049,5229540
5011121,0.942,5229545
5011121,1.424,5229546
5011121,1.231,5229547
5011121,0.753,5229553
5011121,0.993,5229561
5011121,-9.0,5229564
5011121,0.911,5229566
5011121,1.151,5229569
5011121,1.053,5229575
5011121,1.525,5229582
5011121,0.487,5229593
5011121,0.992,5229601
5011121,0.647,5229607
5011121,0.985,5229611
5011121,1.015,5229621
5011121,0.435,5229627
5011121,0.709,5229629
5011121,0.756,5229638
5011121,0.648,5229645
5011121,0.312,5229658
5011121,0.951,5229660
5011121,1.115,5229669
5011121,1.027,5229685
5011121,0.498,5229697
5011121,1.043,5229718
5028157,1.866,5247566
5028157,3.977,5247567
5028157,0.705,5247569
5028157,0.521,5247571
5028157,0.397,5247573
5028157,1.034,5247574
5028157,1.397,5247575
5028157,1.186,5247577
5028157,0.883,5247580
5028157,1.524,5247581
5028157,0.997,5247582
5028157,1.319,5247590
5028157,0.875,5247597
5028157,1.542,5247598
5028157,-9.0,5247604
5028157,1.495,5247611
5028157,0.863,5247612
5028157,0.665,5247614
5028157,0.688,5247617
5028157,-9.0,5247619
5028157,-9.0,5247620
5028157,1.627,5247621
5028157,1.342,5247622
5028157,1.042,5247628
5028157,0.978,5247634
5028157,0.757,5247637
5033760,1.069,5253467
5033760,1.599,5253471
5033760,1.412,5253472
5033760,0.889,5253477
5033760,1.07,5253481
5033760,0.855,5253483
5033760,-9.0,5253484
5033760,0.459,5253489
5033760,1.405,5253491
5033760,1.053,5253493
5033760,1.062,5253496
5033760,1.13,5253498
5033760,0.706,5253500
5033760,1.009,5253502
5033760,1.556,5253506
5033760,0.853,5253507
5033760,1.147,5253508
5033760,1.307,5253516
5033760,1.12,5253518
5033760,1.787,5253522
5033760,0.901,5253523
5033760,1.249,5253531
5033760,0.745,5253536
5033760,1.224,5253541
5033760,0.641,5253555
5044774,1.367,5264872
5044774,0.557,5264887
5044774,2.172,5264892
5044774,-9.0,5264893
5044774,0.789,5264894
5044774,1.014,5264897
5044774,1.068,5264898
5044774,1.36,5264902
5044774,0.633,5264914
5044774,1.058,5264919
5044774,2.498,5264924
5044774,0.956,5264926
5044774,0.852,5264932
5044774,0.726,5264933
5044774,1.59,5264935
5044774,1.289,5264941
5044774,0.888,5264944
5044774,1.238,5264948
5044774,1.11,5264950
5044774,0.932,5264951
5044774,1.034,5264952
5044774,0.869,5264953
5044774,0.406,5264963
5044774,0.576,5264969
5044774,0.96,5264972
5044774,0.59,5264975
5044774,1.511,5264979
5044774,1.224,5264980
5044774,0.969,5264982
5044774,0.945,5264983
5044774,1.099,5264989
5044774,1.271,5264991
5044774,0.698,5264995
5044774,1.337,5265006
5044774,1.17,5265014
5044774,1.22,5265035
5044774,0.572,5265038
5044774,1.224,5265053
5044774,1.187,5265060
5044774,1.329,5265070
5044774,0.995,5265077
5049205,1.605,5269971
5049205,3.56,5269987
5049205,0.31,5269993
5049205,2.498,5269994
5049205,2.498,5269995
5049205,1.161,5269996
5049205,0.898,5269998
5049205,1.366,5269999
5049205,0.811,5270002
5049205,1.137,5270004
5049205,0.44,5270006
5049205,1.19,5270009
5049205,0.9,5270011
5049205,1.165,5270012
5049205,1.539,5270018
5049205,0.932,5270020
5049205,1.002,5270021
5049205,0.708,5270024
5049205,0.985,5270025
5049205,0.564,5270026
5049205,0.685,5270027
5049205,0.895,5270028
5049205,1.06,5270029
5049205,0.982,5270032
5049205,1.21,5270033
5049205,0.277,5270037
5049205,1.086,5270041
5049205,1.352,5270044
5049205,-9.0,5270045
5049205,-9.0,5270048
5049205,0.821,5270051
5049205,1.002,5270053
5049205,1.307,5270055
5049205,1.202,5270056
5049205,1.194,5270061
5049205,0.844,5270064
5049205,1.383,5270071
5049205,0.963,5270075
5049205,1.209,5270076
5049205,0.81,5270081
5049205,0.874,5270083
5049205,1.481,5270089
5049205,1.273,5270094
5049205,1.047,5270101
5049205,1.201,5270102
5049205,1.617,5270114
5049205,1.659,5270118
5049205,0.359,5270129
5049205,1.042,5270132
5049205,0.911,5270134
5049205,0.722,5270146
5049205,0.932,5270150
5049205,0.682,5270151
5049205,1.672,5270155
5049205,1.085,5270156
5049205,1.378,5270158
5049205,1.342,5270181
5049205,1.498,5270205
5049205,0.705,5270210
5049205,1.105,5270211
5208836,3.117,5437321
5208836,0.922,5437323
5208836,0.727,5437325
5208836,0.571,5437326
5208836,0.9,5437327
5208836,0.9,5437328
5208836,-9.0,5437329
5208836,1.287,5437330
5208836,0.712,5437334
5208836,1.156,5437336
5208836,0.8,5437337
5208836,0.704,5437338
5208836,1.099,5437340
5208836,1.204,5437343
5208836,1.094,5437346
5208836,1.051,5437351
5208836,0.889,5437353
5208836,0.86,5437354
5208836,0.73,5437358
5208836,1.638,5437363
5208836,1.092,5437366
5208836,1.37,5437367
5208836,1.342,5437368
5208836,1.159,5437369
5208836,0.874,5437370
5208836,1.344,5437371
5208836,1.382,5437372
5208836,0.814,5437373
5208836,1.178,5437375
5208836,0.827,5437377
5208836,0.926,5437378
5208836,0.858,5437382
5208836,0.947,5437383
5208836,0.868,5437384
5208836,1.067,5437385
5208836,0.974,5437387
5208836,1.405,5437391
5208836,0.881,5437396
5208836,0.514,5437397
5208836,0.588,5437398
5208836,0.973,5437400
5208836,1.223,5437403
5208836,1.453,5437410
5208836,0.881,5437412
5208836,1.04,5437413
5208836,1.044,5437417
5208836,0.706,5437418
5208836,0.706,5437423
5208836,1.405,5437427
5208836,0.712,5437428
5208836,0.891,5437433
5208836,0.812,5437436
5208836,0.707,5437440
5208836,3.393,5437446
5208836,0.969,5437463
5208836,0.943,5437465
5208836,1.095,5437475
5208836,0.8,5437479
5208836,1.278,5437486
5208836,1.346,5437487
5208836,1.557,5437490
5208836,0.879,5437491
5208836,0.528,5437493
5208836,2.078,5437506
5208836,1.015,5437508
5208836,0.888,5437509
5208836,1.374,5437510
5208836,0.648,5437513
5208836,1.19,5437514
5208836,1.326,5437524
5208836,1.388,5437531
5208836,0.791,5437536
5208836,1.182,5437553
5208836,1.157,5437555
5208836,1.868,5437562
5208836,1.037,5437584
5208836,1.183,5437587
5208836,0.554,5437594
5208836,0.786,5437599
5208836,0.501,5437607
5208836,0.732,5437612
5208836,0.85,5437618
5208836,0.733,5437619
5208836,0.533,5437646
5259095,0.964,5490651
5259095,1.691,5490652
5259095,1.565,5490654
5259095,0.44,5490655
5259095,1.202,5490658
5259095,0.873,5490659
5259095,1.23,5490660
5259095,0.841,5490661
5259095,0.66,5490662
5259095,1.23,5490663
5259095,2.357,5490664
5259095,0.563,5490665
5259095,-9.0,5490666
5259095,0.703,5490667
5259095,0.703,5490668
5259095,1.239,5490671
5259095,1.397,5490674
5259095,0.848,5490675
5259095,0.691,5490676
5259095,1.019,5490677
5259095,0.94,5490678
5259095,0.662,5490679
5259095,0.684,5490680
5259095,1.297,5490681
5259095,1.193,5490682
5259095,0.874,5490683
